"свобо́да","1) freedom"
"сапо́г","1) boot, top-boot, jackboot 2) wader, boot 3) very long boot"
"суд","1) law-court, court, justice, judgment, trial, the judges, the bench 2) hearing, legal hearing"
"чей","1) whose"
"дед","1) grandfather, old man, forefathers"
"лоб","1) forehead"
"кре́сло","1) armchair, easy chair, stall"
"дочь","1) daughter"
"серьёзный","1) serious, earnest, grave"
"ожида́ть","1) to expect"
"хара́ктер","1) character, temper, disposition 2) type 3) nature"
"о́пыт","1) experience, expertise, skill"
"пло́щадь","1) area (geometry) 2) square 3) space, living space"
"вновь","1) again, once again, afresh, anew 2) newly"
"появля́ться","1) to appear, to show up, to emerge"
"управле́ние","1) administration, direction, control 2) management, board 3) Control"
"свя́занный","1) connected (with something), related"
"мне́ние","1) opinion"
"впереди́","1) in front 2) ahead 3) before"
"испо́льзовать","1) use 2) utilize, utilise"
"взгляну́ть","1) to glance"
"револю́ция","1) revolution"
"улы́бка","1) smile"
"рост","1) growth (in a living organism) 2) growth (in quantity, prices, etc) 3) height"
"ло́шадь","1) horse"
"глубо́кий","1) deep"
"ле́вый","1) left"
"ко́жа","1) skin, leather"
"при́шлый","1) alien, newcomer 2) foreign"
"звезда́","1) star 2) famous person 3) name of service module on the International Space Station"
"по́езд","1) train"
"протяну́ть","1) to hand 2) to hold out or extend 3) reach out"
"служи́ть","1) to serve (eg. in the military) 2) to serve (someone or something)"
"уе́хать","1) leave, depart"
"пове́рить","1) to believe 2) to believe in"
"ба́ба","1) woman"
"не́чего","1) nothing"
"цвето́к","1) flower, blossom"
"жела́ние","1) desire 2) wish"
"боле́знь","1) illness, disease"
"вызыва́ть","1) summon 2) cause, call, challenge, summon, provoke, call forth, give rise, stir up, excite, rouse, arouse 3) trigger"
"называ́ться","1) to be called, be named, assume the name 2) to identify oneself, to give out one's name"
"встре́тить","1) meet"
"сосе́д","1) neighbour"
"приме́р","1) example, instance"
"разгова́ривать","1) speak, talk, converse, be on speaking terms"
"позво́лить","1) let or allow 2) to afford"
"обнару́жить","1) discover, reveal 2) realize"
"да́ма","1) lady 2) queen playing card"
"поверну́ться","1) turn, turn around"
"о́рган","1) organ (anatomy), body, agency, publication"
"орга́н","1) organ (instrument)"
"по́ле","1) a field 2) margins 3) brim"
"я́щик","1) box, case, chest 2) drawer"
"цена́","1) cost or price"
"подходи́ть","1) fit, adaptar, suitable, adecuado, go up to, subir a 2) approach, acercarse, aproximar, match, emparejar, igualar, hacer juego con, armonizar, mecha, cerilla, fósforo, match up, emparejar"
"горя́чий","1) hot, heated 2) hot-tempered, passionate"
"ми́лый","1) dear, sweet 2) cute"
"сла́бый","1) weak, faint, feeble, loose, slack, poor"
"ах","1) Ah! Oh!"
"ка́рта","1) card 2) map, "
"сла́ва","1) glory 2) fame, renown"
"ра́дость","1) joy"
"зато́","1) for it, in return 2) but (for all that), on the other hand"
"тень","1) shade 2) shadow, silhouette (ghost, phantom) 3) hint (vestige)"
"висе́ть","1) to hang"
"опера́ция","1) operation 2) surgery"
"вы́глядеть","1) to look (like), appear, seem 2) to look, find, discover, spy out"
"де́йствовать","1) to act 2) to have an affect on"
"нести́","1) to carry, bear, bring 2) to lay eggs 3) to talk"
"му́зыка","1) music"
"голубо́й","1) light blue, pale blue, sky-blue, azure"
"горе́ть","1) to burn (to be consumed by fire) 2) to be lit"
"заво́д","1) factory, plant 2) winding mechanism, winding up"
"доба́вить","1) add"
"ле́то","1) summer"
"весьма́","1) very (formal, bookish) 2) quite, rather"
"сади́ться","1) sit down"
"и́бо","1) For 2) Because"
"ме́лкий","1) small, fine"
"помога́ть","1) help, assist, aid"
"люби́мый","1) favorite"
"по́вод","1) cause, ground, occasion ( причина) 2) reason (причина)"
"во́ля","1) will 2) power 3) freedom"
"де́тский","1) children's, childish, infantile, puerile, childlike, child 2) baby"
"дура́к","1) fool, idiot"
"прика́з","1) an order/command"
"граждани́н","1) citizen"
"интере́сно","1) it is interesting, interestingly 2) interested in"
"счастли́вый","1) happy"
"кры́ша","1) roof"
"цвет","1) color, colour"
"весёлый","1) merry, cheerful, happy 2) fun"
"повтори́ть","1) repeat"
"невозмо́жно","1) it is impossible, impossibly"
"статья́","1) article, item, clause, point, class, rating"
"круг","1) circle"
"столь","1) so and such (literary)"
"факт","1) fact 2) case"
"бок","1) side (flank)"
"относи́ться","1) relate (to have to do with something) 2) to treat someone some way (reflexive) 3) to apply"
"причём","1) Moreover, in addition, besides, what's more, and, at that, with"
"учи́ться","1) to study"
"удиви́ться","1) to be surprised (чему?кому?)"
"сре́дний","1) middle, average, mean, middling 2) neuter"
"совреме́нный","1) modern, contemporary"
"ла́герь","1) camp"
"во́йско","1) army, forces, troops"
"неда́вно","1) recently"
"удово́льствие","1) pleasure, amusement"
"во́зраст","1) age"
"поги́бнуть","1) get killed, die"
"спосо́бный","1) capable, competent"
"ле́стница","1) stairs, staircase, ladder"
"держа́ться","1) keep(за что?), keep oneself 2) to hold"
"мини́стр","1) Minister, Secretary, Secretary of State"
"фронт","1) battle-front"
"переда́ть","1) to transfer 2) to pass 3) to deliver"
"обра́тно","1) back, backwards, conversely, inversely"
"стреля́ть","1) to shoot"
"Петербу́рг","1) Saint Petersburg"
"неуже́ли","1) really, is it possible that, actually"
"сад","1) garden"
"проводи́ть","1) spend 2) conduct, perform 3) lead, escort, show 4) hold 5) make, draw 6) run, lay"
"зада́ча","1) task, exercise, problem"
"о́стрый","1) sharp, acute 2) spicy"
"мол","1) (colloquial) supposedly was said/they say"
"осторо́жно","1) carefully, cautiously, guardedly, warily, gingerly"
"входи́ть","1) enter, come in 2) go in(side), penetrate 3) include, be a member, take part"
"темнота́","1) the dark/darkness"
"назва́ние","1) name, title, designation."
"дви́гаться","1) to move, advance"
"возни́кнуть","1) arise, emerge, originate, spring up 2) have/had"
"большинство́","1) the majority, most"
"организа́ция","1) organization, organisation"
"дым","1) smoke"
"вы́сший","1) supreme, higher, superior, the highest"
"киломе́тр","1) kilometre"
"позвони́ть","1) ring 2) call"
"закрича́ть","1) shout, cry, scream, yell, shriek, screech"
"ра́ди","1) for the sake of (formal)"
"председа́тель","1) chairman, president, the Speaker"
"приказа́ть","1) to order/command"
"прямо́й","1) straight, upright, erect, through, direct, straightforward, frank, sincere, real"
"про́чее","1) other"
"слегка́","1) slightly (lightly), gently,  2) easily 3) a little / a bit"
"попро́бовать","1) attempt, try, endeavour, test, taste, feel"
"вско́ре","1) soon 2) In the near future in a short period of time"
"вверх","1) up, upwards, upstream"
"ночно́й","1) night, nightly 2) nocturnal"
"до́ллар","1) dollar"
"носи́ть","1) wear 2) carry, be"
"выраже́ние","1) expression"
"ко́нчиться","1) to end, conclude"
"пла́кать","1) cry"
"танк","1) tank, container"
"меша́ть","1) to interfere, disturb, bother, confuse, hinder 2) to get in the way"
"сухо́й","1) dry"
"зима́","1) winter"
"знак","1) sign, token, symbol, mark, omen, signal"
"получа́ться","1) succeed, tener éxito 2) be obtained, obtener 3) happen, suceder, turn out, resultar 4) to turn out, to work out well"
"мозг","1) brain, marrow, brains"
"учи́тель","1) teacher (elementary/secondary school), tutor"
"жела́ть","1) wish, desire, covet"
"обяза́тельно","1) necessarily 2) without fail, surely"
"майо́р","1) major"
"привы́кнуть","1) get used to"
"поня́тно","1) it is clear, naturally, of course, clearly, plainly, forcibly, perspicuously"
"суди́ть","1) to judge, to try, to adjudicate 2) to judge (opine) 3) to predestine"
"тишина́","1) silence"
"очередно́й","1) another 2) reccurent 3) next"
"де́ятельность","1) activity 2) work"
"США","1) United States of America (USA)"
"ры́ба","1) fish"
"щека́","1) cheek 2) mouth (of animals), jaw"
"пти́ца","1) bird"
"обеща́ть","1) to promise"
"стра́шно","1) scarily, fearfully"
"ста́вить","1) to put or place"
"стра́нно","1) strangely, in a strange way"
"каса́ться","1) touch on, concern, apply, mention"
"во́дка","1) vodka, schnaps, aqua vitae"
"зда́ние","1) building"
"коло́ть","1) inject, prick, prickle 2) chop"
"зе́ркало","1) mirror"
"собра́ться","1) to gather, assemble 2) to be going to, intend to, make up one's mind, to be about to 3) to prepare, to be ready to start, to set out"
"иску́сство","1) art"
"нача́ло","1) beginning, commencement, start, onset 2) source, origin 3) (plu) principles, basis, basics 4) command, authority"
"па́хнуть","1) to smell, to reek"
"возника́ть","1) to occur/arise/spring up/originate"
"несмотря́","1) despite, in spite of"
"ваго́н","1) wagon, car, carriage, coach"
"отсю́да","1) from here, hence"
"автома́т","1) automatic machine, slot-machine, vending machine, automaton 2) sub-machine-gun, machine carbine, tommy-gun"
"све́жий","1) fresh, latest"
"мо́крый","1) wet, moist, soggy"
"мили́ция","1) militia police"
"срок","1) deadline 2) term period"
"боево́й","1) fighting/combat"
"споко́йный","1) quiet, calm, tranquil, placid, serene, easy-tempered, composed, easy"
"оде́жда","1) clothing"
"здоро́вый","1) healthy"
"кора́бль","1) ship, ferry 2) airliner, (large) aircraft"
"кула́к","1) fist 2) knuckle, punch 3) cam 4) relatively wealthy peasants"
"худо́жник","1) artist, painter"
"курс","1) course, policy, rate of exchange"
"куст","1) bush, shrub, group"
"соста́в","1) composition, make-up, structure 2) staff / crew / team 3) membership"
"за́падный","1) west"
"лете́ть","1) fly 2) travel"
"я́вно","1) clearly"
"чу́до","1) miracle, wonder, wonderment 2) wonderwork, marvel 3) wondrous creature"
"кра́йний","1) extreme, the last"
"кусо́к","1) a piece 2) grand (one thousand of some currency)"
"интере́сный","1) interesting"
"заяви́ть","1) declare"
"отту́да","1) from there"
"фи́рма","1) firm, company (brand)"
"миллио́н","1) million"
"разуме́ться","1) To be obvious 2) it goes without saying"
"простра́нство","1) space"
"те́ма","1) theme/topic/subject"
"начина́ться","1) begin, start, set in"
"мирово́й","1) first-rate, first-class 2) world, global"
"уда́рить","1) strike hit punch"
"напомина́ть","1) to remind"
"заста́вить","1) make somebody to do something"
"ли́ния","1) line"
"поговори́ть","1) have a talk, talk"
"мешо́к","1) bag / sack"
"наве́рно","1) probably, most likely, for sure, certainly, for a certainty"
"ба́бушка","1) grandmother, grandmamma, grandma, granny"
"крик","1) scream, cry,  2) shout, yell"
"рот","1) mouth"
"су́тки","1) twenty-four hours, day, nychthemeron"
"ключ","1) key, clue, clef, source, spring, wrench (tool)"
"звони́ть","1) to call"
"проце́нт","1) percentage, rate, interest"
"ощуще́ние","1) feeling/sense"
"неме́дленно","1) immediately, at once"
"о́стров","1) island, isle"
"конь","1) Horse"
"объяви́ть","1) to declare 2) to announce"
"у́зкий","1) narrow"
"теа́тр","1) theatre, play-house, dramatic works, plays"
"живо́т","1) stomach"
"произво́дство","1) production 2) manufacturing"
"штаб","1) staff, headquarters"
"де́тство","1) childhood"
"ре́зко","1) sharply, drastically 2) abruptly, suddenly, quickly"
"приду́мать","1) think, come up with, devise, invent, to figure it out 2) come up (with), make"
"бро́ситься","1) throw oneself or rush 2) to catch ones eye"
"со́тня","1) a hundred"
"попыта́ться","1) to attempt, try"
"стака́н","1) glass"
"тро́е","1) three of ..."
"материа́л","1) material, stuff, fabric"
"у́жас","1) terror, it is terrific 2) horror, dismay, "
"схвати́ть","1) grab 2) catch (a cold etc) 3) to grasp (a concept)"
"приня́ться","1) begin"
"значе́ние","1) meaning, significance 2) value, magnitude"
"труба́","1) pipe, tube, duct 2) chimney, funnel, smoke-stack 3) trumpet 4) horn"
"отказа́ться","1) refuse, decline, repudiate 2) abandon, renounce, give up, abdicate, relinquish"
"винова́тый","1) guilty"
"стих́","1) poem"
"спо́соб","1) way 2) method"
"обстоя́тельство","1) circumstance 2) adverb"
"четвёртый","1) fourth"
"сте́пень","1) degree 2) level"
"Герма́ния","1) Germany"
"СССР","1) USSR (Union of Soviet Socialist Republics), Soviet Union"
"отпра́виться","1) set off 2) send"
"встава́ть","1) get up, rise, be up, stand up, go, fit, arise"
"волна́","1) wave, breaker"
"обрати́ться","1) appeal to, address, turn to 2) convert, apply, treat 3) to seek for, consult"
"мёртвый","1) dead, lifeless"
"предлага́ть","1) suggest 2) offer 3) propose"
"глубина́","1) depth, intensity, profundity, heart 2) interior"
"специа́льный","1) special"
"представи́тель","1) representative"
"нож","1) knife, table-knife, penknife, clasp-knife"
"то́чный","1) exact, precise, accurate, punctual"
"ры́нок","1) market"
"шум","1) noise, sound, murmur, hubbub, uproar"
"студе́нт","1) student"
"впечатле́ние","1) impression, influence, effect"
"засмея́ться","1) begin to laugh"
"отде́л","1) department 2) section, part"
"за́пад","1) west, the West, the Occident"
"очко́","1) point 2) hole, pip 3) glasses 4) ass"
"па́дать","1) to fall"
"зако́нчить","1) finish, end"
"снима́ть","1) to take off (clothes), remove 2) to rent (apartment) 3) to take a photograph, make a video 4) to take, make 5) to take away, take down 6) to film"
"успе́х","1) success"
"инжене́р","1) engineer"
"населе́ние","1) population, inhabitants, peopling, setting"
"живо́тный","1) animal"
"встреча́ться","1) meet, encounter, be found, be met with 2) rendez-vous, rendezvous 3) to date 4) to see 5) to occur"
"не́кий","1) some, a certain"
"вдоль","1) along 2) alongside"
"пыль","1) dust"
"следи́ть","1) watch or follow 2) Keep an eye on"
"заходи́ть","1) go in, call in at, drop in, pop in, reach 2) set, colocar 3) enter/visit a website"
"спасти́","1) save, rescue, salvage"
"зна́ние","1) knowledge"
"разли́чный","1) different, various"
"секрета́рь","1) secretary (male)"
"побежа́ть","1) to run 2) uni directional"
"оши́бка","1) mistake"
"бое́ц","1) fighter"
"же́нский","1) female, womanlike, womanly, feminine, women's"
"ма́сса","1) weight 2) mass"
"чёрт","1) devil, deuce"
"одновре́менно","1) simultaneously"
"царь","1) tsar, czar, tzar, king, ruler"
"есте́ственно","1) naturally, of course"
"позволя́ть","1) let or allow 2) to afford"
"закры́ть","1) to close, to shut, to shut off, to turn off, to shut down, to close down 2) to cover, to hide"
"фигу́ра","1) figure, picture-card, face-card, court-card, chess-man, piece"
"веле́ть","1) to order/command"
"проти́вник","1) opponent 2) adversary"
"даль","1) distance"
"знамени́тый","1) famous (adj)"
"журна́л","1) periodical, magazine, journal, diary, register"
"направле́ние","1) direction"
"за́мок","1) castle"
"замо́к","1) lock"
"име́ться","1) to be 2) to be owned by someone"
"побе́да","1) victory, win, triumph"
"суме́ть","1) be, manage to do 2) was able"
"сотру́дник","1) employee"
"заговори́ть","1) begin to speak"
"кре́пкий","1) strong, durable, sturdy"
"поднима́ться","1) to rise, climb, ascend"
"вы́тащить","1) to drag out, to take out, to pull out"
"ре́дкий","1) rare"
"мя́гкий","1) soft 2) mild"
"городско́й","1) town (adj) 2) urban"
"социа́льный","1) social"
"а́дрес","1) address 2) towards, directed at"
"обраща́ться","1) to address 2) to treat, handle 3) to seek for"
"пери́од","1) period"
"евре́й","1) Jew"
"слух","1) hearing, ear 2) rumor, rumour, hearsay (usually plural) 3) news, sign"
"по́льзоваться","1) make use of, profit, enjoy, use"
"ве́рно","1) rightly, correctly, truly 2) surely"
"хвост","1) tail, train, brush, scut, end, tail-end, queue, line, arrears"
"по́шлый","1) Low in the spiritual and moral sense 2) unoriginal boring hackneyed or banal"
"предме́т","1) the subject matter/object"
"честь","1) to honour, to honor, to respect 2) (obsolete) to read"
"обще́ственный","1) public 2) social"
"открыва́ть","1) open"
"отде́льный","1) separate"
"лече́ние","1) treatment, cure"
"экономи́ческий","1) economic"
"взя́ться","1) to take on 2) originate or come from"
"встре́титься","1) meet, encounter, see, be found, be met with 2) to occur"
"зре́ние","1) sight, eyesight, vision 2) view"
"замеча́ть","1) note, observe, sight, catch sight, take notice, pay heed, remark"
"наблюда́ть","1) observe, monitor, watch"
"наоборо́т","1) on the contrary, inside out, back to front, the wrong way, vice-versa 2) the other way around, the opposite"
"го́лый","1) naked, bare, bald, unmixed, sheer, neat, pure"
"кру́глый","1) round"
"беда́","1) misfortune 2) trouble"
"столи́ца","1) capital"
"обе́д","1) lunch"
"опусти́ть","1) to lower/put down"
"культу́ра","1) culture 2) plant"
"спе́шить","1) dismount, get off, get down from"
"спеши́ть","1) hurry, make haste, hasten"
"высота́","1) height"
"террито́рия","1) territory"
"костю́м","1) costume, dress, suit"
"све́тлый","1) light, bright 2) blonde"
"деревя́нный","1) wooden, ligneous"
"гора́здо","1) much, far, by far, way 2) it's much, far, by far"
"по́здно","1) it is late, late"
"оберну́ться","1) to result in 2) to lead to 3) to turn around"
"попы́тка","1) attempt"
"дно","1) bottom 2) floor, bed (bottom of a body of water)"
"пятьдеся́т","1) fifty"
"по́лностью","1) completely, utterly, in full, fully"
"страни́ца","1) page"
"ли́шний","1) extra 2) superfluous 3) unnecessary 4) spare"
"разме́р","1) size 2) dimensions, measure, magnitude of things"
"кури́ть","1) to smoke"
"состоя́ть","1) consist, be, be made, include 2) be made up of"
"предприя́тие","1) enterprise/venture"
"сце́на","1) stage 2) scene"
"англи́йский","1) English, British"
"просну́ться","1) wake up, awake"
"устро́ить","1) arrange 2) make or set up something 3) to help enroll someone somewhere"
"понра́виться","1) enjoy, like"
"яви́ться","1) to appear, to show up, present oneself, report (in person)"
"фотогра́фия","1) photography, photograph, photo, picture"
"заболева́ние","1) disease"
"при́нцип","1) principle"
"миг","1) moment, instant"
"Евро́па","1) Europe"
"ны́нешний","1) current or present-day"
"вероя́тно","1) probably, perhaps"
"тётя","1) aunt, aunty"
"лечь","1) lie down, go to bed (4) 2) form"
"ма́стер","1) master 2) a skilled worker"
"отря́д","1) squad 2) Special military group 3) а subdivision in animal taxonomy"
"стару́ха","1) old woman"
"руководи́тель","1) leader"
"жи́тель","1) inhabitant or resident"
"меч","1) sword"
"нау́чный","1) scientific"
"дыша́ть","1) to breathe"
"госпо́дь","1) the Lord"
"наибо́лее","1) most, in advance"
"тюрьма́","1) prison, jail, gaol"
"ой","1) oh / ow, ah, outsch 2) reinforcing (what, such)"
"подожда́ть","1) wait"
"ближа́йший","1) nearest, closest 2) next, following"
"внутри́","1) inside, within"
"дворе́ц","1) palace"
"я́ркий","1) bright, blazing, gaudy, striking,  2) vivid, brilliant, lively"
"учёный","1) scientist"
"ка́мера","1) camera, cell, chamber, bladder, inner tube"
"привезти́","1) bring"
"существо́","1) creature/being/entity"
"сосе́дний","1) neighbouring, neighbour, next, adjacent, near by"
"фра́за","1) phrase, sentence"
"повторя́ть","1) repeat"
"Аме́рика","1) America, USA, US, United States, United States of America"
"весна́","1) spring"
"ло́дка","1) small boat"
"счита́ться","1) to be considered, thought to be"
"фильм","1) movie, film"
"больни́ца","1) hospital"
"смех","1) laughter"
"специали́ст","1) specialist/expert"
"образова́ние","1) education 2) formation"
"спасть","1) fall down, abate"
"пя́тый","1) fifth"
"мальчи́шка","1) little boy, urchin, street urchin 2) greenhorn"
"проговори́ть","1) to talk through 2) spend some time talking"
"вы́брать","1) choose, select, pick out, elect, take out 2) elect or select"
"тяжело́","1) hard, difficult 2) heavily"
"определённый","1) certain, distinct, given 2) definite, specific"
"проду́кт","1) product, produce"
"пистоле́т","1) pistol (handgun)"
"разда́ться","1) to give way for a free space (example a crowd broke out and everyone moved through) 2) expand or get thicker 3) to sound unexpectedly"
"постепе́нно","1) gradually, little by little, by degrees"
"ро́дина","1) native land, home, homeland, motherland, birthplace"
"возмо́жный","1) possible, feasible"
"ли́чность","1) identity or personality"
"со́бственно","1) strictly, properly 2) really, truly, actually 3) honestly"
"собра́ть","1) gather, collect, convoke, assemble, equip, make gathers 2) to pick up"
"насчёт","1) as regards, concerning, about, of"
"внима́тельно","1) attentively, carefully, intently"
"ско́рость","1) speed, rate, velocity"
"уча́сток","1) region, lot, plot, strip, parcel 2) part, section, length, area 3) sector, zone, district 4) police station"
"техни́ческий","1) technical"
"ви́димый","1) apparent"
"зверь","1) (wild) animal 2) beast, brute"
"вслед","1) following, subsequent 2) after"
"е́здить","1) drive 2) go (by transport), ride"
"злой","1) evil 2) angry 3) mean"
"извини́ть","1) excuse"
"ди́кий","1) wild, barbarous, savage, shy, unsociable, strange, queer, preposterous, outrageous"
"наро́дный","1) the people's 2) folk"
"арти́ст","1) artist, actor"
"усмехну́ться","1) sneer, grin, chuckle"
"автомоби́ль","1) car (automobile), motorcar 2) motor vehicle"
"уча́стие","1) participation"
"кот","1) cat"
"мост","1) bridge"
"приме́рно","1) around 2) approximately, roughly, about"
"находи́ть","1) to find"
"здоро́вье","1) health"
"костёр","1) bonfire, fire"
"заходи́ть","1) go in, call in at, drop in, pop in 2) sun sets"
"челове́чество","1) humanity, mankind"
"пу́ля","1) bullet, projectile"
"сомне́ние","1) doubt"
"морско́й","1) marine, maritime, naval, nautical 2) sea"
"отсу́тствие","1) absence"
"случа́йно","1) by chance, by accident, accidentally, by any chance"
"сло́жный","1) complicated, complex, intricate, compound 2) difficult"
"мя́со","1) meat 2) flesh"
"не́что","1) something (something you find difficult to describe)"
"собира́ть","1) gather, collect, convoke, assemble, equip, make gathers 2) to pick up"
"отме́тить","1) mark, note, mark off, mention, register 2) celebrate"
"истори́ческий","1) historical, historic, epoch-making"
"чита́тель","1) reader"
"доска́","1) board, plank, slab 2) blackboard"
"уби́йство","1) murder, assassination"
"да́льний","1) distant, remote, long, far"
"тяну́ть","1) To pull"
"мгнове́ние","1) instant, moment"
"восто́к","1) east, the East, the Orient"
"обрати́ть","1) turn to, direct to, pay attention to"
"отпусти́ть","1) let go"
"бе́гать","1) to run 2) multi directional"
"настрое́ние","1) mood"
"означа́ть","1) mean 2) signify 3) stand for"
"составля́ть","1) in total 2) amount to 3) make"
"реа́льный","1) real, realizable, practicable, workable, practical"
"па́уза","1) pause, interval, rest"
"приём","1) reception, gathering 2) welcome 3) taking 4) admission, Acceptance 5) technique, approach 6) move 7) appointment"
"поро́г","1) threshold 2) doorstep"
"фон","1) background"
"национа́льный","1) national, State"
"вы́держать","1) endure 2) sustain 3) bear in difficult conditions"
"я́сный","1) clear, lucid, distinct, serene"
"ве́село","1) fun, funny 2) happily, cheerfully"
"пропа́сть","1) disappear, slip away, slip through"
"ры́жий","1) ginger 2) faded or has lost its original color"
"постоя́нно","1) constantly, continually, always"
"песо́к","1) sand, sands, gravel"
"долг","1) debt 2) duty"
"насто́лько","1) so much, as much"
"пья́ный","1) drunk"
"поступи́ть","1) enter, join, matriculate, enroll 2) do, carry out, complete an action"
"предложе́ние","1) proposal suggestion or offer 2) sentence"
"вне́шний","1) external"
"рабо́тник","1) worker, farm-hand"
"прове́рить","1) check, verify, test, examine, audit"
"отпра́вить","1) send"
"прекра́сно","1) wonderfully, excellently, perfectly well, it is wonderful"
"наступи́ть","1) to step on 2) to arrive (in time), come (in time), set in, begin 3) to attack, advance"
"объясня́ть","1) explain, account"
"сожале́ние","1) regret, pity 2) unfortunately"
"пожа́ть","1) to shake hands 2) to shrug shoulders"
"све́рху","1) from above on top"
"торча́ть","1) stick around (stick out)"
"оставля́ть","1) to leave, to leave alone 2) to abandon, to give up 3) to drop, to stop"
"го́рло","1) throat, neck 2) narrowing, narrow entrance to a gulf, bay"
"навстре́чу","1) towards, approaching"
"спи́сок","1) list, record"
"за́дний","1) back, rear, hind"
"пра́здник","1) holiday, celebration"
"го́споди","1) lord, oh my God"
"поко́й","1) calm, rest, peace 2) room"
"шу́тка","1) joke"
"ле́тний","1) summer"
