"обы́чно","1) usually, generally, commonly, as a rule"
"краси́вый","1) beautiful, handsome"
"пить","1) to drink"
"дере́вня","1) village"
"нра́виться","1) to like, enjoy 2) to please"
"мно́гие","1) many"
"холо́дный","1) cold"
"роди́тель","1) parent"
"секу́нда","1) second"
"вы́ход","1) exit, way out, leaving, withdrawal 2) outlet,  3) solution (way out)"
"бы́стрый","1) fast, quick, rapid, prompt"
"до́лгий","1) long, of long duration"
"ти́хий","1) quiet, low, silent, still, soft 2) peaceful, unhurried, calm 3) Pacific"
"сестра́","1) sister 2) nurse"
"дождь","1) rain"
"ста́нция","1) station 2) plant"
"стул","1) chair 2) stool"
"свобо́дный","1) free"
"крова́ть","1) bed"
"па́па","1) dad, father 2) Pope"
"дорого́й","1) expensive, costly, precious 2) dear, darling"
"ма́лый","1) small, the little, fellow, boy, lad, guy"
"у́мный","1) smart, wise, intelligent 2) smart, wise, intelligent"
"плохо́й","1) Bad"
"норма́льный","1) normal, sane"
"клуб","1) club, club-house, puff"
"гря́зный","1) dirty, muddy, miry, filthy, sordid"
"гро́мко","1) loud, aloud"
"останови́ть","1) to stop, to bring to stop"
"еда́","1) food, meal"
"плати́ть","1) to pay"
"биле́т","1) ticket, card"
"роди́ться","1) to be born, to come into being, to arise, to thrive"
"учи́ть","1) to learn 2) to teach, to instruct, to drill"
"текст","1) text, words"
"авто́бус","1) bus, coach"
"ко́шка","1) cat, grapnel, drag, climbing-irons"
"тру́дный","1) difficult 2) tough"
"вход","1) entrance, entry 2) admission"
"боле́ть","1) to be sick 2) to be painful 3) to cheer on"
"гото́вить","1) to cook 2) to train 3) to prepare"
"поли́ция","1) police"
"среда́","1) Wednesday 2) environment, medium"
"ку́ртка","1) jacket, coat"
"лу́чше","1) better, it is better"
"подру́га","1) friend (female) 2) girlfriend"
"до́чка","1) daughter"
"гро́мкий","1) loud"
"пого́да","1) Weather"
"везде́","1) everywhere"
"боти́нок","1) boot 2) ankle-high shoe"
"паке́т","1) bag, package, parcel, packet, paper-bag"
"приве́т","1) hello (informal), hi (informal)"
"нигде́","1) nowhere"
"пра́вильный","1) correct, true, right 2) regular, proper 3) straight, level"
"дешёвый","1) cheap, inexpensive, low (of a price or quality)"
"голо́дный","1) hungry"
"метро́","1) metro 2) subway 3) underground"
"недалеко́","1) not far, close, near, nearby"
"кафе́","1) café, coffee-house, coffee shop"
"воскресе́нье","1) Sunday"
"суп","1) soup"
"норма́льно","1) normally"
"суббо́та","1) Saturday"
"жа́ркий","1) hot"
"напи́ток","1) drink, beverage"
"напра́во","1) to the right"
"нале́во","1) to the left, on the side"
"ме́дленный","1) slow"
"ку́шать","1) to eat"
"вку́сный","1) tasty, delicious, palatable, savoury"
"понеде́льник","1) Monday"
"ую́тный","1) cozy"
"пя́тница","1) Friday"
"сала́т","1) salad 2) lettuce"
"четве́рг","1) Thursday"
"меню́","1) menu, bill of fare"
"вто́рник","1) Tuesday"
"недалёкий","1) narrow minded 2) not far"
"шторм","1) storm"
"хо́бби","1) hobby"
"эскала́тор","1) escalator"
"что́-то","1) something, somehow, it looks as if"
"кто́-то","1) somebody, someone"
"где́-то","1) somewhere, anywhere"
"спа́ржа","1) asparagus"
"не́сколькие","1) several, some, a few"
"оди́н","1) one, 1 2) alone"
"два","1) two, 2"
"три","1) three 2) 3"
"пять","1) five, 5"
"четы́ре","1) four, 4"
"де́сять","1) ten, 10"
"шесть","1) six, 6"
"семь","1) seven, 7"
"во́семь","1) eight, 8"
"де́вять","1) nine, 9"
"его́","1) genitive of he 2) genitive of it"
"её","1) genitive and accusative of she"
"их","1) genitive and accusative of they, their, them"
"до́брое у'тро","1) good morning"
"до́брый день","1) good day"
"до́брый вечер","1) good evening"
"потому́ что","1) because"
"фи́тнес","1) fitness"
"креди́тная ка'рта","1) credit card, CC"
"все","1) all, everybody 2) the whole (of) 3) Everything"
"нас","1) we"
"ему́","1) dative of he 2) dative of it"
"ей","1) dative of she"
"нам","1) dative of we"
"им","1) dative of they"
"прости́те","1) forgive me, excuse me, sorry"
"чем","1) than 2) instead of, rather"
"мем","1) meme"
"вай-фай","1) Wi-Fi, Wifi"
