"заставл́ять","force, compel, make; cram, fill, block up, obstruct"
"соотв́етствующий","corresponding; suitable; proper"
"ч́астный","private"
"ох","oh"
"офици́альный","official"
"лун́а","moon"
"скал́а","stone cliff"
"сќала","rock"
"экон́омика","economy, economics"
"мужсќой","masculine, male"
"подтверд́ить","confirm, corroborate"
"тян́уться","To be stretching; To be pulling; to drag on"
"обыкнов́енный","ordinary; everyday; habitual"
"песнь","song"
"зд́орово","great, magnificently, splendidly, superbly, healthily, soundly, wholesomely, fine"
"букв́ально","literally, word for word"
"испуѓаться","to be frightened of, be startled of, take fright at, shy at"
"пожил́ой","elderly (adj)"
"р́езкий","sharp, harsh, strongly-worded; sudden, rapid"
"шин́ель","overcoat"
"лёд","ice"
"волк","wolf"
"структ́ура","structure"
"серж́ант","sergeant"
"соверш́ить","accomplish, perform, commit, perpetrate"
"съесть","to eat, to eat up; to consume; to devour"
"кл́етка","cage, coop, hutch, chest (large box); check / square, checkwork; cell"
"покол́ение","generation"
"газ","gas, wind / flatulence; gauze, gossamery"
"знач́ительный","considerable, sizeable, substantial, significant, meaningful, important"
"пил́а","saw, nagger"
"файл","file"
"круѓом","аll round"
"ор́удие","tool or device for performing some work"
"колл́ега","colleague"
"зап́омнить","memorize, memorise; to remember"
"пр́осьба","request, application, petition, favor"
"согл́асный","agreeable; consonant"
"в́ыбор","choice, selection, option, alternative, election"
"сед́ой","white that has lost its color (greyed)"
"ќуча","a lot; heap"
"ќорень","root"
"блест́ящий","brilliant"
"содерж́ание","content, matter, substance, table of contents; maintenance, keeping, upkeep, pay, salary, wages"
"р́азница","difference, disparity"
"непон́ятный","incomprehensible, unintelligible, obscure"
"ост́аток","remainder"
"расчёт","calculation, estimate; settlement of accounts, payment; dismissal, firing, discharge"
"приближ́аться","approach or nearing (date)"
"ч́исто","it is clean, cleanly, neatly, ; purely, merely"
"уч́аствовать","participate, to take part in"
"вост́очный","east; eastern"
"лов́ить","catch, pick up"
"температ́ура","temperature, high temperature"
"респ́ублика","republic"
"п́ояс","belt; time zone"
"удивл́яться","to be surprised, wonder"
"сомнев́аться","to doubt"
"шёпот","whisper"
"сент́ябрь","September"
"див́изия","division"
"гриб","mushroom, fungus, toadstool"
"сравн́ение","comparison"
"стр́огий","strict"
"замер́еть","Become completely still; (figurative) to stop or stop acting; на устах/на губах/в груди - to remain unspoken"
"б́абка","grandmother, pastern, knucklebone, mandrel; money, cash"
"гражд́анский","civilian; civic, civil"
"запис́ать","jot down or take note; record; write over something"
"ре́акция","reaction"
"тосќа","melancholy, depression, yearning, anguish, ennui, weariness, boredom, longing, grief"
"посёлок","small town / village; settlement"
"полчас́а","half an hour"
"кольц́о","ring, hoop"
"дост́оинство","dignity/virtue/advantage (in specific contexts)"
"двен́адцать","twelve"
"р́адоваться","to be happy"
"в́ывести","take out, lead out, help out, make go out, turn out, withdraw, call off, remove, extirpate, destroy, exterminate, conclude, infer, depict, portray, grow, raise, hatch"
"создав́ать","create"
"слой","layer, segment, stratum"
"подар́ить","give, make a present, grant, present, favour, bestow; gift"
"оттоѓо","that is why"
"страсть","passion, obsession; strong love between people; religion (plural only) horror, suffering"
"р́овно","evenly; exactly; absolutely"
"напряж́ение","stress, tension; voltage; effort, exertion"
"стол́овый","стол (adj)"
"ст́ыдный","shameful"
"коммун́ист","communist"
"гл́януть","glance, take a look"
"уч́астник","participant, participator, sharer, accomplice, competitor, player, member"
"изб́а","hut"
"ѓолод","hunger or starvation"
"замеч́ательный","remarkable, splendid, wonderful, outstanding"
"вр́еменный","temporary"
"пёс","(male) dog"
"замест́итель","deputy, vice-; substitute"
"́истина","truth"
"кол́онна","pillar or column"
"мгнов́енно","instantly, in a trice, in a moment"
"прикр́ыть","cover, to close (but not tightly)"
"обор́она","defence, defensive position, defences"
"скрыв́ать","hide"
"поступ́ать","act, behave; enter, join, matriculate, enroll"
"пораз́ить","strike/hit/affect"
"везт́и","to transport someone/something (by vehicle); to be lucky"
"предсто́ять","to lie ahead or remain; to have ahead"
"элем́ент","element, cell; movements in sports"
"пидж́ак","jacket, blazer"
"принос́ить","bring, fetch, yield, bring in"
"убед́иться","make sure"
"телеф́онный","telephone, telephonic"
"крыльц́о","porch"
"отл́ичие","distinction"
"бр́юки","trousers, pants, breeches, plus-fours, knickerbockers"
"иссл́едование","research, investigation, analysis, exploration, paper, essay"
"́орден","decoration for achievement (~ медаль)"
"́юный","young (adj)"
"науч́иться","learn"
"т́ехника","technique; technology"
"сойт́и","to descend or go down; get off vehicle at stop; get off a path/divert path; to come off disappear; It will do (ok, suitable)"
"кан́ал","canal, duct, bore; channel"
"девч́онка","(colloquial) young girl"
"ѓорький","bitter; miserable; poignant"
"крест","cross"
"печ́альный","sad/mournful/sorrowful/grievous (adj)"
"те́ория","theory"
"луч","ray, beam"
"молч́ание","silence"
"литерат́урный","literary"
"батар́ея","battery; radiator"
"устр́ойство","device; structure or system organization"
"п́алка","stick, walking-stick, cane, staff"
"тащ́ить","Carry something heavy; to drag; to pull"
"фон́арь","lantern, lamp, light, skylight, bay, black eye"
"лесн́ой","(relational) forest, wood; (relational) timber (BE) / lumber (AE)"
"ест́ественный","natural"
"контр́оль","control"
"крут́ой","cool, awesome, badass; steep"
"произвест́и","to produce; to make"
"прокл́ятый","cursed, damned, accursed, confounded"
"пр́оклятый",""
"покр́ыть","to cover"
"глубоќо","deep, deeply, profoundly"
"страд́ать","to suffer, be in pain; to be in poor quality; to be subject to"
"в́етка","branch"
"вли́яние","influence, impact, effect, power, sway, authority, ascendancy"
"разв́едка","secret service, intelligence service, intelligence, reconnaissance, exploration, reconnaissance party, prospect, prospecting"
"спр́ава","on the right; from the right"
"п́ольза","benefit, advantage, in favor; use"
"н́адпись","inscription"
"ненав́идеть","hate, loathe, detest, abhor, execrate"
"́истинный","true"
"обезь́яна","monkey, ape"
"замолч́ать","become silent, stop speaking"
"твёрдо","firmly, firm"
"склад","storehouse, depot, store, a lot of, constitution"
"пер́едний","front, anterior, forward"
"с́евер","north"
"покуп́ать","buy, purchase, bathe, bath"
"печ́ать","stamp; the press"
"кресть́янин","peasant"
"́южный","south, southern"
"пальт́о","coat, topcoat"
"любоп́ытство","curiosity"
"тар́елка","plate"
"сл́едствие","consequence"
"насќолько","how much, as far as, so far as; to what degree"
"выбир́ать","choose, select, pick out, take out; elect"
"зар́анее","in advance; beforehand, in good time; earlier"
"сем́ейный","domestic / family"
"продолж́аться","to continue"
"подпис́ать","sign, add, subscribe"
"в́ыясниться","to become clear; it turns out"
"раќета","rocket"
"зан́яться","set - busy oneself; take up"
"завест́и","to get, acquire, have ( relationship); start, wind up, to set; establish"
"зарпл́ата","salary, pay"
"топ́ор","axe"
"уб́ийца","killer, assassin, murderer, murderess"
"сообраз́ить","to figure out [something], derives from prefix со and root образ"
"с́ущность","essence, main point; substance"
"сперв́а","at first, firstly"
"один́окий","lonely"
"сохран́ить","keep; to preserve, to conserve; to retain; to save (computing)"
"д́омик","cottage or small house"
"мен́ять","change, exchange"
"з́апись","record, writing down, booking, entry, note"
"пож́ар","a fire"
"п́ачка","packet, bundle, batch, sheaf, pack, parcel, tutu"
"́ага","cane toad"
"аѓа","uh-huh, aha; yep, yeah"
"широќо","wide, widely, broadly"
"указ́ать","To point out; indicate"
"спр́ятать","to hide something"
"свид́етель","witness"
"прив́ычный","habitual; accustomed/used to"
"п́ища","food; nutrition, nourishment"
"заб́ота","concern, İlgi ve alaka"
"́изо","from; out of"
"таќов","such is"
"откр́ытие","discovery"
"дев́ица","(outdated) girl"
"ощущ́ать","feel/sense"
"специ́ально","on purpose; especially"
"вождь","leader captain chief"
"оде́яло","blanket, quilt, patchwork quilt, counterpane; winter blanket"
"храм","temple"
"стуч́ать","knock"
"сд́елаться","become, turn into; happen"
"лет́ать","fly, flutter - multi way"
"пассаж́ир","passenger"
"стро́ительство","construction"
"по́ездка","drive; trip, journey, excursion, outing, tour"
"р́ана","wound"
"верёвка","rope, cord, string"
"дв́ести","two hundred"
"вал́ить","bring down; get out, leave; pile, stack; lay, heap"
"п́аспорт","passport, registration certificate"
"прив́ычка","habit"
"холм","hill"
"сдать","rent out, let out; take an exam, pass an exam; rat out, turn in to the authorities; give, distribute, donate; hand over, give up, surrender"
"благодар́я","thanks to, owing to, because of"
"сообщ́ать","report, impart, inform; let know, communicate"
"подав́ать","give, serve, drive up, feed, supply"
"уст́ать","get tired, be tired"
"скр́ыться","hide, disappear"
"шосс́е","highway, macadam road"
"моѓучий","mighty"
"повор́от","a turn, twist; a change of direction"
"вост́орг","delight, rapture"
"мечт́а","dream, desire, ambition, vision"
"каб́ина","booth, shower, cab, lift car"
"карт́ошка","potato"
"дожд́аться","to wait until, to wait for a long time; to end"
"уничт́ожить","destroy"
"земн́ой","earth, terrestrial, related to the planet, worldly, earthy"
"надо́есть","get tired of, sick of, to bore; annoy, pester, worry, plague"
"Изр́аиль","Israel"
"бород́а","beard"
"непри́ятный","unpleasant"
"убр́ать","tidy, clean up, decorate; take away, remove; gather, harvest; put away"
"зап́ас","stock, reserve; margin"
"закур́ить","start smoking (light up); begin to smoke"
"эй","hey, hi"
"благор́одный","noble"
"тайѓа","taiga"
"молод́ец","Well done, good job; fine fellow, fine girl"
"пр́есса","the press, pressmen"
"доб́иться","to achieve"
"пон́адобиться","will need/require"
"позад́и","behind"
"подр́обность","detail"
"тал́ант","talent, gift, man of talent, gifted person, great talent"
"подд́ерживать","support, back, second, maintain, keep up, bear; continue"
"м́ирный","peaceful"
"отл́ично","excellently"
"ос́обенность","peculiarity; feature, characteristic"
"предупред́ить","to warn"
"разгл́ядывать","to gaze intently and carefully at someone or something/to examine"
"др́ужба","friendship, amity"
"п́амятник","monument, memorial, tombstone, statue"
"пом́ощник","assistant"
"шл́япа","hat, bonnet; cowboy kind of hat"
"ж́аловаться","to complain"
"произвед́ение","process of work/production of something; work of art; product (mathematics)"
"подгот́овка","preparation, grounding, schooling; training; skill, knowledge"
"в́ызов","call, ; challenge, ; summons, subpoena, "
"поќинуть","leave, abandon, desert, forsake"
"сл́ева","on the left; from the left"
"долож́ить","to report, to add"
"предполаѓать","to assume, to presume, to imply"
"посл́ышаться","be heard"
"баталь́он","battalion"
"реш́иться","to work up the courage; decide"
"шќольный","school, scholastic"
"см́ена","shift, session, shift at work; changing, change, replacement"
"пот́еря","loss; waste"
"торопл́ивый","hasty/hurried"
"медиц́инский","medical"
"случ́аться","to happen, come to pass, occur, befall, couple, pair; to come about (с + instrumental)"
"сигн́ал","signal, call, notification, warning"
"дух́овный","spiritual (adj)"
"зат́ылок","back of the head, nape"
"мот́ор","motor, engine"
"устр́аивать","arrange, organize, establish, make, settle, put in order, place, fix up, set up, ; suit, be convenient"
"об́ида","offence, resentment, grudge"
"проф́ессия","occupation, profession, trade"
"сеѓодняшний","today's, today"
"́юноша","young man, youth"
"юг","south"
"уезж́ать","leave, depart"
"д́оля","share, portion, part; (arithmetic) fraction; destined, fate"
"в́оин","fighting man, warrior"
"медв́едь","bear"
"ведр́о","bucket; bin/ trash can"
"пр́ыгать","jump"
"сќазка","tale, fairy tale, story, fairytale"
"цк","the Central Committee"
"гр́озный","formidable; menacing/terrifying/fear inducing, terrible"
"корм́ить","feed"
"полёт","flight"
"пулемёт","machine-gun"
"жел́езо","iron"
"напр́авиться","be headed"
"рассч́итывать","count on or depend on"
"механ́изм","mechanism, gear, machinery"
"тьма","darkness"
"располож́ить","dispose, have available, intend, propose, set, gain, win over; group, put st (in order)"
"н́овость","news"
"усл́ать","send away"
"строќа","line"
"шест́ой","sixth"
"тщ́ательно","carefully and thoroughly"
"сф́ера","sphere (field, sector)"
"комисс́ар","commissar, commissioner"
"р́авный","equal"
"прозр́ачный","transparent, clear, limpid"
"мал́ыш","small child, youngster, kiddy, little one, little man"
"п́овесть","novel, narrative, tale, story"
"профессион́альный","professional"
"жёсткий","tough/rigid/hard"
"пораж́ение","defeat; lesion"
"ц́ифра","figure, number, digit; Римские цифры - roman numerals"
"компь́ютер","computer"
"уваж́ать","to respect, esteem, have respect, hold in respect"
"угр́оза","threat, menace; risk; danger"
"исключ́ение","exception"
"бум́ажка","small piece of paper, slip of paper, bit of paper; banknote (bill, note)"
"гр́убый","rude; rough or coarse"
"догов́ор","agreement; contract; treaty"
"б́ашня","tower, turret"
"секр́ет","secret, listening post, secretion"
"л́ампа","lamp, valve, tube"
"рем́ень","strap; belt"
"повест́и","lead, conduct, direct, wiggle; behave; drive"
"гл́упость","foolishness/stupidity"
"з́имний","Winter"
"библиот́ека","library, lending library, reference library"
"поп́адать","to  fall one after the other"
"попад́ать","to hit (a target), enter; to get, fetch up, hit upon; to find oneself in, to end up in"
"покач́ать","shake"
"ткань","fabric"
"хал́ат","bathrobe"
"отдых́ать","rest, be resting, be on holiday"
"путём","by means of, by dint of, properly, by way of"
"переход́ить","get across, get over, cross, get, pass on, pass, turn; convert, click, switch, proceed (to)"
"оке́ан","ocean"
"полиц́ейский","police-"
"дет́аль","detail; part"
"молодёжь","young, youth; young generation, young people"
"р́адио","radio, radio set, wireless"
"гнать","drive/force to move; distill; persecute"
"плыть","swim; float/sail"
"л́идер","leader, chief"
"наступ́ать","step on; arrive (in time), come (in time), set in, begin; attack, advance; to be"
"парт́ийный","(relational) party; loyal to the party line"
"кор́ова","cow; fat woman"
"прест́упник","criminal, felon; perpetrator, offender"
"подхват́ить","catch, pick up, catch up"
"ит́ог","result (sum), total; outcome"
"б́оже","my god; god"
"исчез́ать","disappear, vanish, wear off"
"зад́ание","task, job; homework; assignment; quest"
"посид́еть","sit (for a while)"
"засед́ание","meeting"
"п́апка","folder; file cover"
"Фр́анция","France"
"согл́асно","according to"
"депут́ат","government official, deputy; member of parliament"
"обр́адоваться","to be happy"
"н́екогда","there is no time; once, in former times, in the old days"
"м́олодость","youth; youthfulness; youngness"
"лож́иться","lie down (4); go to bed"
"в́ыяснить","to figure out"
"уд́обный","comfortable, handy, cosy; convenient, opportune"
"н́орма","standard or the norm; noun"
"отвест́и","take, lead, parry, ward off, challenge, allot, set aside; remove, reject"
"гном","gnome"
"генер́альный","general"
"р́овный","smooth even or flat; even straight without bends; even-tempered"
"переб́ить","To interrupt; kill, slaughter, slay, break"
"удав́аться","to be a success; to manage to do"
"цепь","chain"
"мет́ода","method"
"отв́етственность","responsibility, amenability"
"седьм́ой","seventh"
"задерж́ать","detain, delay, arrest, be behindhand, retard, hamper; hold, keep"
"жар","heat; ardour; fever"
"фин́ансовый","financial"
"непл́охо","not bad, rather well, quite good"
"уваж́ение","respect, esteem, consideration, regard"
"конт́акт","contact"
"пот","sweat"
"подв́ал","basement, vault, cellar, lower half of the page, special article"
"́ужин","dinner, supper"
"перех́од","transition, change, crossing, march, passing; crossing"
"в́ынести","to carry out, take out, bring out, remove; to transfer; to get, acquire; to submit; to pass, render, pronounce (verdict or decision); to endure, bear, sustain, stand"
"провер́ять","check, test, examine, audit"
"бег","running"
"спусќаться","go down"
"америќанец","American, Yankee, Yank"
"трад́иция","tradition"
"столб","post pole or pillar"
"усл́уга","service; favor"
"продав́ать","sell, sell out"
"шеф","chief, boss, patron"
"н́ежный","tender gentle delicate (adj)"
"подозрев́ать","to suspect"
"веществ́о","substance, material, agent; matter"
"б́аня","large sauna, bath house, banya, sauna"
"р́адостно","With joy, happily"
"снар́яд","projectile shell"
"вор","thief, pilferer"
"вал́яться","to wallow or lie around; to roll around, roll side to side"
"разв́едчик","scout (secret service man, intelligence agent), prospector, scout plane"
"зам́етно","it is noticeable, one can see, noticeably, appreciably"
"пол́езный","useful, helpful, healthy, good, wholesome; benefited"
"ред́актор","editor"
"банд́ит","bandit"
"нем́ало","quite a lot"
"под́ушка","pillow, cushion, air-cushion, bolster"
"нал́ить","to pour or fill up"
"обр́атный","reverse, return, inverse, back, backwards, opposite; feedback"
"грузов́ик","truck, lorry"
"шут́ить","to joke"
"раств́ор","solution (liquid)"
"́яма","hole in the ground"
"ха","ha"
"огл́ядываться","to look back; to look around"
"минист́ерство","ministry, board, office, department"
"стар́инный","antique, age-old, old, old-fashioned; ancient"
"потр́ебовать","demand, need, call; require; expect; summons"
"мод́ель","model, pattern"
"поп́асться","to be caught, fall for; to come across, catch eye, chance upon, meet"
"отозв́аться","to speak of someone; to echo/respond"
"инструм́ент","instrument; tool, tools"
"з́олото","gold"
"р́аненый","wounded"
"вод́ить","to lead (take) someone/something (by foot); to drive (a vehicle)"
"погл́ядывать","cast a glance, look, keep an eye"
"стрел́ок","shooter"
"жест","gesture, sign, motion"
"непон́ятно","it is incomprehensible, it is impossible to understand, incomprehensibly"
"но́ябрь","November"
"в́ыступить","to protrude; to set out (go); to perform; to oppose publicly; to advocate for"
"мр́ачный","Gloomy, grim"
"эп́оха","epoch, age, era, period in history"
"м́ассовый","(relational) mass, popular"
"договор́иться","come to an agreement; to negotiate"
"́отдых","rest; relaxation"
"выдав́ать","To hand out or distribute (in an informal context); To reveal/ show, expose, or give away (emotions, thoughts, secrets); To issue, give out, or provide (documents, items, cards, etc.); represent, impersonate, pose"
"пробормот́ать","mutter, mumble"
"перед́ача","transmission, TV program, broadcast; transferring"
"в́ырваться","break loose or tear oneself away, burst"
"сер́ебряный","silver (the metal)"
"металл́ический","(relational) metal; metallic, "
"пропуст́ить","miss (out); let pass / let go past; skip"
"шар","sphere, ball; balloon"
"зв́ание","title; rank (military); status"
"ќожаный","leather"
"об́язанность","duty"
"волн́ение","excitement, emotion, unrest, agitation"
"щель","gap slit crack"
"́акция","stock, sale, share, action"
"́узел","knot; node, hub, junction; unit, assembly"
"гроб","coffin; grave"
"сверн́уть","turn, wrap tightly, roll up, curtail, reduce, cut down, turn"
"непрем́енно","at all costs or in any case or certainly"
"скр́омный","modest, humble, unassuming, lowly, frugal, unpretentious"
"присл́ушиваться","listen, lend ear, cock an ear"
"ред́акция","edition; editorial staff, editorial office, editorship"
"деж́урный","on duty person, person on duty, sentry, orderly, duty"
"высоќо","highly"
"распоряж́ение","instruction (order); disposal"
"май","May"
"подд́ержка","backing, seconding, encouragement, support; support"
"запрет́ить","to forbid; to ban"
"дв́ерца","(small) door"
"многоч́исленный","numerous"
"м́ягко","softly, mildly, gently"
"Чечн́я","Chechnya"
"м́арка","stamp, mark, sign, brand, grade, sort, counter"
"заќончиться","come to an end, close, end"
"разреш́ение","permission"
"импер́атор","emperor"
"лист́ок","(small) leaf / (small) sheet of paper; piece or slip of paper, leaflet"
"зад́умчиво","pensively, thoughtfully"
"брод́ить","to wander"
"дв́игатель","motor, engine, mover"
"прис́утствие","presence"
"вооружённый","armed, possessed, in possession"
"производ́ить","to produce, to make, manufacture, generate, execute, create, yield"
"прис́есть","to crouch or squat"
"лев","lion, Leo, lew, lev"
"спр́авиться","deal with smth"
"возвращ́ение","return, recurrence"
"сыгр́ать","play; act out/perform"
"кор́обка","box, frame"
"закрыв́ать","close"
"п́ечка","stove, oven, heater, furnace"
"ќончить","finish, end; ejaculate, cum, have an orgasm"
"смешн́ой","ridiculous or one that cannot be taken seriously; Causing laughter or fun"
"засн́уть","fall asleep"
"пост́упок","act action or deed"
"постар́аться","try, seek, make an effort"
"симпт́ом","symptom"
"конкр́етный","specific"
"разб́итый","broken (adj)"
"вчер́ашний","yesterday (adj)"
"захот́еться","to want; tempt"
"кл́адбище","cemetery, burial-ground, graveyard, church yard"
"ќомплекс","complex"
"компл́екс","complex"
"пов́есить","hang up, hang ( что? куда?)"
"в́ыбраться","get out from somewhere, escape"
"шанс","chance"
"л́ожка","spoon"
"стар́ушка","old lady, old woman, old dame"
"кор́ичневый","brown"
"наблюд́ение","observation"
"сл́адкий","sweet, sugary"
"деќабрь","December"
"пал́ата","chamber, house, room (in the hospital for patient); ward; (obsolete) palace"
"об́идеться","take offense, be offended, be hurt, resent"
"судь́я","judge"
"произнос́ить","to pronounce"
"ќоротко","briefly, in brief, intimately; short, shortly"
"порт","port, harbour"
"винт́овка","rifle"
"гориз́онт","horizon, skyline, level"
"жен́ить","marry, marry off, wed"
"пл́отный","dense; compact; solidly built"
"освет́ить","light up highlight illuminate"
"портф́ель","briefcase, maletín"
"дост́игнуть","reach, attain, achieve, mount"
"опуст́иться","fall/go down; descend; ommited"
"посыл́ать","to send, dispatch"
"подобр́ать","pick up, tuck up, sort out, select, glean"
"уж́асный","terrible, awful; horrible"
"распахн́уть","plough up, till, open wide"
"исключ́ительно","exclusively"
"сп́утник","satellite; companion"
"и́юнь","June"
"тр́ебование","demand; requirement"
"прекрат́ить","to stop, to cease, to discontinue, to put an end, make an end (to), to bring to a stop (to); to sever, to break off"
"ц́енность","value"
"обесп́ечить","to provide"
"ст́оящий","worthwhile, worth doing; standing, not seated"
"организов́ать","organize, organise"
"душ́евный","spiritual/soulful; mental/peace"
"набр́ать","dial; gain, accumulate, put on; score"
"ѓений","genius"
"пл́амя","flame"
"стиль","style"
"задав́ать","to set, assign; to ask"
"лук","onion; bow"
"ѓоспиталь","hospital"
"аѓент","agent"
"дост́авить","to deliver; to give or procure"
"мен́яться","change, exchange"
"Ќостя","Kostya"
"конь́як","cognac, brandy"
"п́ублика","public, the audience"
"в́ечно","eternally"
"князь","prince"
"н́енависть","hate, detestation, abhorrence"
"от́ечественный","native, home; patriotic; belonging to mother-fatherland"
"с́обственность","property or ownership"
"пил́ить","to saw; to nag, pester"
"март","March"
"вертолёт","helicopter"
"дар","gift"
"мор́як","seaman"
"бескон́ечный","endless"
"ползт́и","crawl (snake); spread rumors"
"акт́ивный","active"
"отверн́уться","to turn away"
"др́аться","fight"
"поинтересов́аться","to inquire/ask"
"ж́изненный","life, vital, lifelike, essential"
"пер́о","feather, plume; pen"
"колх́оз","kolkhoz, collective farm"
"влад́елец","owner"
"конц́ерт","concert, recital, concerto"
"веч́ерний","(relational) evening"
"сыр́ой","uncooked, raw; damp; crude"
"знаќомство","acquaintance"
"сл́абость","weakness"
"приобрест́и","acquire, gain, ; purchase, buy"
"отќазываться","to refuse, decline, repudiate, renounce, give up, abdicate, relinquish; to abstain from; to abandon"
"аккур́атно","neatly; carefully, regularly; accurately"
"рыб́ак","fisherman"
"яйц́о","egg, ovum; testicle"
"незам́етно","it does not show, it does not look as if, imperceptibly"
"волш́ебный","magic (adj)"
"от́ель","hotel"
"освобод́ить","free, liberate, release"
"лаборат́ория","laboratory"
"́утренний","morning"
"степь","steppe / veld"
"ос́обо","really, particularly"
"смешн́о","to consider something funny, ridiculous, it makes one laugh, comically"
"объясн́ение","explanation"
"т́уча","cloud, storm-cloud, swarm, host"
"поясн́ить","elaborate, clarify, explain"
"каќов","what"
"шаѓать","to step (feet), walk, stride, pace"
"взвод","platoon, section, troop, recess, notch"
"предполож́ить","assume, mentally allow possibility of something, presume, imply, suppose"
"огор́од","vegetable garden, kale·yard, kitchen-garden, vegetable patch; garden inclosure"
"кли́ент","client, customer"
"танцев́ать","to dance"
"ввест́и","bring in, introduce; enter"
"случ́айный","random (person); by chance; accidental"
"Констант́ин","Constantine; Konstantin"
"м́елочь","little thing, trifle, small point, detail, small fry; change, small change"
"склон","hillside; slope"
"верх","top"
"пуш́ок","fluff, bloom"
"тётка","aunt, mother, ma, lady"
"лётчик","pilot"
"подгот́овить","to prepare, to make ready, to train"
"вступ́ить","to join, enlist (club, team, etc.); to begin, start, assume; to enter, march into"
"леќарство","medicine, drug"
"л́екарство","medicine, drug"
"передав́ать","to transmit; to pass; to deliver"
"поддерж́ать","support; keep/hold up and not let fall"
"возд́ушный","air, aerial, airy, light"
"гвоздь","nail"
"европ́ейский","European"
"слож́иться","get an impression"
"заор́ать","scream"
"́якобы","as if /as though / allegedly / supposedly"
"ружьё","shotgun, gun, rifle (common in use but not quite correct, see info tag)"
"побед́ить","to win, to be victorious over; to beat, to overcome"
"кандид́ат","candidate (person running in an election); informal version of кандида́т нау́к (Candidate of Science, similar to PhD)"
"р́азум","mind; reason; intelligence"
"погод́ить","wait a second, hold on, hold it, wait a little"
"тр́огать","touch, disturb, affect; move (emotionally)"
"бл́аго","blessing, boon, since; good"
"назнач́ение","appointment; purpose; destination"
"си́ять","shine"
"ув́ы","alas"
"ус́есться","take a seat, take seats, seat oneself, find a seat, find seats, find room, set"
"спорт́ивный","athletic; sporting"
"нерв","nerve"
"администр́ация","administration, management, the management"
"нев́идимый","invisible"
"бельё","textile products used directly on the body or at home"
"подбор́одок","chin"
"эт́ап","stage or part"
"б́омба","bomb"
"арестов́ать","arrest"
"прод́олжить","continue, go on, proceed, keep on, extend, prolong"
"ж́алкий","Miserable; Pitiful"
"пол́итик","political figure, politician"
"ощут́ить","feel/sense"
"карь́ера","career"
"удив́ительно","amazingly; surprisingly"
"прощ́ать","to forgive, to excuse, to pardon"
"посвят́ить","to devote, dedicate"
"вслух","aloud"
"действ́ительность","reality"
"з́аяц","hare, rabbit, bunny.; stowaway, gate-crasher."
"д́ума","duma (council, representative assembly); thought"
"представл́яться","present itself, arise, occur; seem; introduce oneself"
"потян́уться","reach, reach out, stretch, stretch out, extend, stretch oneself, strive; drag on, crawl, wear on, hang heavy, move slowly, drift; try to equal, try to deep up, imitate, move one after the other, follow each other"
"выпусќать","release let out or set free; graduate; put out, turn out; to produce, to manufacture"
"ленингр́адский","of or relating to the city of Leningrad"
"побыв́ать","be at, be somewhere, visit, make a visit as an official, visit as a tourist, to stay; visit"
"знач́ительно","considerably, significantly"
"уж́асно","terribly, awfully; horribly, frightfully"
"нев́ольно","unwittingly involuntarily"
"коммунист́ический","communist"
"город́ок","small town, small city"
"тв́орческий","creative (adj)"
"в́ещий","prophetic"
"экз́амен","examination, exam, test"
"ѓибель","death, destruction, loss, wreck, fall, downfall, ruin, masses, oceans, swarms"
"см́елый","bold, brave, courageous"
"кн́опка","button"
"уст́авиться","stare"
